sale_id,date,time,temperature,weather,total
12169,2023-10-01,20:59,20.3,曇り,1200
12170,2023-10-01,17:03,20.3,曇り,900
12171,2023-10-01,12:02,20.3,曇り,1100
12172,2023-10-01,13:08,20.3,曇り,1000
12173,2023-10-01,13:33,20.3,曇り,850
12174,2023-10-01,12:45,20.3,曇り,950
12175,2023-10-01,12:01,20.3,曇り,950
12176,2023-10-01,17:44,20.3,曇り,900
12177,2023-10-01,11:16,20.3,曇り,750
12178,2023-10-01,21:10,20.3,曇り,1400
12179,2023-10-01,12:13,20.3,曇り,1750
12180,2023-10-01,18:52,20.3,曇り,1150
12181,2023-10-01,18:09,20.3,曇り,850
12182,2023-10-01,19:48,20.3,曇り,1350
12183,2023-10-02,12:42,19.8,晴れ,1150
12184,2023-10-02,13:13,19.8,晴れ,1000
12185,2023-10-02,18:59,19.8,晴れ,1450
12186,2023-10-02,17:46,19.8,晴れ,1650
12187,2023-10-02,19:06,19.8,晴れ,1350
12188,2023-10-02,11:17,19.8,晴れ,1350
12189,2023-10-02,17:04,19.8,晴れ,1000
12190,2023-10-02,17:11,19.8,晴れ,1400
12191,2023-10-02,12:08,19.8,晴れ,1200
12192,2023-10-02,21:36,19.8,晴れ,1150
12193,2023-10-02,18:19,19.8,晴れ,1400
12194,2023-10-02,11:48,19.8,晴れ,1350
12195,2023-10-02,11:02,19.8,晴れ,1450
12196,2023-10-02,21:16,19.8,晴れ,950
12197,2023-10-02,19:14,19.8,晴れ,950
12198,2023-10-02,20:27,19.8,晴れ,1100
12199,2023-10-02,20:50,19.8,晴れ,1050
12200,2023-10-02,11:33,19.8,晴れ,1350
12201,2023-10-02,20:56,19.8,晴れ,1100
12202,2023-10-02,12:28,19.8,晴れ,1450
12203,2023-10-02,19:48,19.8,晴れ,1300
12204,2023-10-02,13:27,19.8,晴れ,800
12205,2023-10-02,11:20,19.8,晴れ,1350
12206,2023-10-02,11:55,19.8,晴れ,850
12207,2023-10-02,20:21,19.8,晴れ,1500
12208,2023-10-02,11:05,19.8,晴れ,1200
12209,2023-10-02,12:53,19.8,晴れ,850
12210,2023-10-02,11:30,19.8,晴れ,1600
12211,2023-10-02,12:31,19.8,晴れ,950
12212,2023-10-02,18:35,19.8,晴れ,750
12213,2023-10-02,17:00,19.8,晴れ,1050
12214,2023-10-02,18:06,19.8,晴れ,750
12215,2023-10-03,12:54,23.7,晴れ,1350
12216,2023-10-03,21:26,23.7,晴れ,1000
12217,2023-10-03,11:52,23.7,晴れ,1650
12218,2023-10-03,13:31,23.7,晴れ,850
12219,2023-10-03,13:44,23.7,晴れ,900
12220,2023-10-03,21:28,23.7,晴れ,900
12221,2023-10-03,20:57,23.7,晴れ,900
12222,2023-10-03,12:28,23.7,晴れ,1500
12223,2023-10-03,20:27,23.7,晴れ,1300
12224,2023-10-03,13:07,23.7,晴れ,1300
12225,2023-10-03,12:38,23.7,晴れ,1200
12226,2023-10-03,12:05,23.7,晴れ,1000
12227,2023-10-03,13:48,23.7,晴れ,1300
12228,2023-10-03,21:48,23.7,晴れ,1250
12229,2023-10-03,12:22,23.7,晴れ,1550
12230,2023-10-03,11:36,23.7,晴れ,1800
12231,2023-10-03,11:25,23.7,晴れ,1400
12232,2023-10-03,13:17,23.7,晴れ,1350
12233,2023-10-03,17:14,23.7,晴れ,1750
12234,2023-10-03,12:14,23.7,晴れ,850
12235,2023-10-03,18:35,23.7,晴れ,800
12236,2023-10-03,19:19,23.7,晴れ,1350
12237,2023-10-03,12:24,23.7,晴れ,1800
12238,2023-10-03,12:40,23.7,晴れ,1000
12239,2023-10-03,11:10,23.7,晴れ,850
12240,2023-10-03,17:06,23.7,晴れ,1500
12241,2023-10-03,12:55,23.7,晴れ,1350
12242,2023-10-03,18:09,23.7,晴れ,750
12243,2023-10-03,13:32,23.7,晴れ,750
12244,2023-10-03,18:22,23.7,晴れ,1300
12245,2023-10-03,17:40,23.7,晴れ,1900
12246,2023-10-03,19:50,23.7,晴れ,1300
12247,2023-10-03,13:05,23.7,晴れ,1850
12248,2023-10-03,21:46,23.7,晴れ,1450
12249,2023-10-03,13:10,23.7,晴れ,1000
12250,2023-10-04,17:01,19.1,曇り,1300
12251,2023-10-04,11:15,19.1,曇り,1100
12252,2023-10-04,11:55,19.1,曇り,1550
12253,2023-10-04,17:05,19.1,曇り,1200
12254,2023-10-04,19:29,19.1,曇り,1750
12255,2023-10-04,19:02,19.1,曇り,1050
12256,2023-10-04,13:20,19.1,曇り,1300
12257,2023-10-04,12:53,19.1,曇り,1150
12258,2023-10-04,20:31,19.1,曇り,1500
12259,2023-10-04,11:43,19.1,曇り,1500
12260,2023-10-04,12:14,19.1,曇り,1000
12261,2023-10-04,17:04,19.1,曇り,1200
12262,2023-10-04,17:44,19.1,曇り,1500
12263,2023-10-04,21:23,19.1,曇り,1150
12264,2023-10-04,19:11,19.1,曇り,1450
12265,2023-10-04,11:00,19.1,曇り,1500
12266,2023-10-04,12:50,19.1,曇り,1650
12267,2023-10-04,12:57,19.1,曇り,1450
12268,2023-10-04,13:56,19.1,曇り,1150
12269,2023-10-04,11:01,19.1,曇り,950
12270,2023-10-04,12:42,19.1,曇り,1150
12271,2023-10-04,13:07,19.1,曇り,800
12272,2023-10-04,11:40,19.1,曇り,1100
12273,2023-10-04,11:27,19.1,曇り,800
12274,2023-10-04,13:35,19.1,曇り,1600
12275,2023-10-04,21:51,19.1,曇り,950
12276,2023-10-04,20:12,19.1,曇り,850
12277,2023-10-04,18:04,19.1,曇り,1400
12278,2023-10-04,13:00,19.1,曇り,1300
12279,2023-10-04,13:45,19.1,曇り,1200
12280,2023-10-04,19:51,19.1,曇り,900
12281,2023-10-04,12:57,19.1,曇り,1450
12282,2023-10-04,12:15,19.1,曇り,1450
12283,2023-10-04,21:55,19.1,曇り,1250
12284,2023-10-04,11:03,19.1,曇り,1150
12285,2023-10-04,11:33,19.1,曇り,1200
12286,2023-10-04,17:56,19.1,曇り,900
12287,2023-10-04,17:52,19.1,曇り,1900
12288,2023-10-04,21:45,19.1,曇り,1150
12289,2023-10-04,17:12,19.1,曇り,1400
12290,2023-10-04,12:51,19.1,曇り,950
12291,2023-10-04,13:59,19.1,曇り,1050
12292,2023-10-04,12:44,19.1,曇り,1500
12293,2023-10-04,12:09,19.1,曇り,1500
12294,2023-10-04,19:51,19.1,曇り,1400
12295,2023-10-04,12:41,19.1,曇り,1550
12296,2023-10-04,11:04,19.1,曇り,1500
12297,2023-10-04,11:01,19.1,曇り,2050
12298,2023-10-04,19:02,19.1,曇り,1200
12299,2023-10-04,12:50,19.1,曇り,750
12300,2023-10-04,11:39,19.1,曇り,1650
12301,2023-10-04,13:42,19.1,曇り,1550
12302,2023-10-04,12:31,19.1,曇り,1500
12303,2023-10-05,18:16,21.2,晴れ,1200
12304,2023-10-05,13:58,21.2,晴れ,1450
12305,2023-10-05,21:32,21.2,晴れ,1150
12306,2023-10-05,12:49,21.2,晴れ,1150
12307,2023-10-05,11:38,21.2,晴れ,1900
12308,2023-10-05,18:10,21.2,晴れ,1250
12309,2023-10-05,19:25,21.2,晴れ,1100
12310,2023-10-05,12:36,21.2,晴れ,1200
12311,2023-10-05,13:23,21.2,晴れ,1350
12312,2023-10-05,11:43,21.2,晴れ,800
12313,2023-10-05,13:24,21.2,晴れ,900
12314,2023-10-05,18:30,21.2,晴れ,1200
12315,2023-10-05,13:10,21.2,晴れ,1350
12316,2023-10-05,20:30,21.2,晴れ,1200
12317,2023-10-05,12:42,21.2,晴れ,750
12318,2023-10-05,12:44,21.2,晴れ,1000
12319,2023-10-05,18:47,21.2,晴れ,1400
12320,2023-10-05,21:54,21.2,晴れ,1050
12321,2023-10-05,17:26,21.2,晴れ,2000
12322,2023-10-05,19:42,21.2,晴れ,1600
12323,2023-10-05,19:29,21.2,晴れ,1250
12324,2023-10-05,12:46,21.2,晴れ,1100
12325,2023-10-05,11:18,21.2,晴れ,1000
12326,2023-10-05,20:30,21.2,晴れ,2000
12327,2023-10-05,12:38,21.2,晴れ,1400
12328,2023-10-05,21:23,21.2,晴れ,1900
12329,2023-10-05,13:20,21.2,晴れ,1650
12330,2023-10-05,11:56,21.2,晴れ,1050
12331,2023-10-05,13:35,21.2,晴れ,1900
12332,2023-10-05,21:26,21.2,晴れ,1250
12333,2023-10-05,12:19,21.2,晴れ,1050
12334,2023-10-05,11:47,21.2,晴れ,950
12335,2023-10-05,20:17,21.2,晴れ,1550
12336,2023-10-05,12:20,21.2,晴れ,1350
12337,2023-10-05,17:19,21.2,晴れ,1200
12338,2023-10-05,13:37,21.2,晴れ,800
12339,2023-10-05,20:59,21.2,晴れ,1200
12340,2023-10-05,11:54,21.2,晴れ,800
12341,2023-10-05,19:37,21.2,晴れ,1450
12342,2023-10-05,12:43,21.2,晴れ,850
12343,2023-10-05,13:17,21.2,晴れ,1200
12344,2023-10-05,11:05,21.2,晴れ,1250
12345,2023-10-05,12:51,21.2,晴れ,1100
12346,2023-10-06,18:04,19.8,曇り,1700
12347,2023-10-06,12:16,19.8,曇り,1000
12348,2023-10-06,12:50,19.8,曇り,1150
12349,2023-10-06,20:40,19.8,曇り,1400
12350,2023-10-06,13:38,19.8,曇り,1550
12351,2023-10-06,17:47,19.8,曇り,900
12352,2023-10-06,11:01,19.8,曇り,1450
12353,2023-10-06,18:22,19.8,曇り,1350
12354,2023-10-06,13:13,19.8,曇り,750
12355,2023-10-06,19:49,19.8,曇り,1450
12356,2023-10-06,17:36,19.8,曇り,1050
12357,2023-10-06,12:58,19.8,曇り,1200
12358,2023-10-06,12:14,19.8,曇り,900
12359,2023-10-06,13:37,19.8,曇り,1300
12360,2023-10-06,13:56,19.8,曇り,1000
12361,2023-10-06,21:30,19.8,曇り,1100
12362,2023-10-06,19:02,19.8,曇り,1500
12363,2023-10-06,18:07,19.8,曇り,1550
12364,2023-10-06,11:36,19.8,曇り,1950
12365,2023-10-06,13:25,19.8,曇り,1100
12366,2023-10-06,11:30,19.8,曇り,1300
12367,2023-10-06,21:08,19.8,曇り,850
12368,2023-10-06,20:17,19.8,曇り,1400
12369,2023-10-06,21:06,19.8,曇り,1950
12370,2023-10-06,21:28,19.8,曇り,950
12371,2023-10-06,11:15,19.8,曇り,1650
12372,2023-10-06,13:54,19.8,曇り,1100
12373,2023-10-06,20:32,19.8,曇り,1350
12374,2023-10-06,11:44,19.8,曇り,850
12375,2023-10-06,20:36,19.8,曇り,1200
12376,2023-10-06,19:02,19.8,曇り,1000
12377,2023-10-06,18:07,19.8,曇り,1100
12378,2023-10-06,13:16,19.8,曇り,1250
12379,2023-10-06,20:14,19.8,曇り,1600
12380,2023-10-06,11:58,19.8,曇り,1600
12381,2023-10-06,18:09,19.8,曇り,850
12382,2023-10-06,17:39,19.8,曇り,1300
12383,2023-10-06,12:22,19.8,曇り,900
12384,2023-10-06,12:01,19.8,曇り,1300
12385,2023-10-06,19:08,19.8,曇り,1450
12386,2023-10-06,21:01,19.8,曇り,750
12387,2023-10-06,12:47,19.8,曇り,1450
12388,2023-10-06,12:15,19.8,曇り,850
12389,2023-10-06,18:46,19.8,曇り,1550
12390,2023-10-06,21:15,19.8,曇り,1500
12391,2023-10-06,12:48,19.8,曇り,850
12392,2023-10-06,12:52,19.8,曇り,900
12393,2023-10-06,13:09,19.8,曇り,750
12394,2023-10-07,20:03,17.6,雨,1050
12395,2023-10-07,13:48,17.6,雨,1450
12396,2023-10-07,18:40,17.6,雨,1200
12397,2023-10-07,12:41,17.6,雨,1100
12398,2023-10-07,20:45,17.6,雨,1250
12399,2023-10-07,11:17,17.6,雨,1200
12400,2023-10-07,21:03,17.6,雨,1250
12401,2023-10-07,12:52,17.6,雨,1550
12402,2023-10-07,12:55,17.6,雨,1100
12403,2023-10-07,13:25,17.6,雨,850
12404,2023-10-07,12:05,17.6,雨,800
12405,2023-10-07,21:45,17.6,雨,850
12406,2023-10-07,21:47,17.6,雨,950
12407,2023-10-07,11:30,17.6,雨,1250
12408,2023-10-07,18:10,17.6,雨,1200
12409,2023-10-07,19:17,17.6,雨,1450
12410,2023-10-07,19:22,17.6,雨,1300
12411,2023-10-07,12:46,17.6,雨,1450
12412,2023-10-07,11:32,17.6,雨,1450
12413,2023-10-07,18:41,17.6,雨,1300
12414,2023-10-07,20:05,17.6,雨,850
12415,2023-10-07,13:11,17.6,雨,1400
12416,2023-10-07,20:15,17.6,雨,1050
12417,2023-10-07,19:48,17.6,雨,1050
12418,2023-10-07,12:22,17.6,雨,900
12419,2023-10-07,12:33,17.6,雨,1200
12420,2023-10-07,18:13,17.6,雨,1400
12421,2023-10-07,12:27,17.6,雨,1700
12422,2023-10-07,18:51,17.6,雨,1700
12423,2023-10-07,13:32,17.6,雨,1350
12424,2023-10-07,17:57,17.6,雨,1050
12425,2023-10-07,12:22,17.6,雨,1650
12426,2023-10-07,21:43,17.6,雨,1100
12427,2023-10-07,12:48,17.6,雨,1500
12428,2023-10-07,13:13,17.6,雨,1200
12429,2023-10-07,17:40,17.6,雨,1600
12430,2023-10-07,21:44,17.6,雨,1950
12431,2023-10-07,20:17,17.6,雨,1100
12432,2023-10-07,17:28,17.6,雨,900
12433,2023-10-07,13:16,17.6,雨,1400
12434,2023-10-07,20:15,17.6,雨,1600
12435,2023-10-07,19:05,17.6,雨,1600
12436,2023-10-07,11:24,17.6,雨,1150
12437,2023-10-07,20:27,17.6,雨,1200
12438,2023-10-07,20:27,17.6,雨,1250
12439,2023-10-07,11:59,17.6,雨,1500
12440,2023-10-07,20:32,17.6,雨,1950
12441,2023-10-07,11:47,17.6,雨,2000
12442,2023-10-07,21:43,17.6,雨,1000
12443,2023-10-07,12:22,17.6,雨,850
12444,2023-10-07,18:13,17.6,雨,1350
12445,2023-10-07,13:21,17.6,雨,1250
12446,2023-10-07,21:47,17.6,雨,900
12447,2023-10-08,20:14,20.9,曇り,1450
12448,2023-10-08,19:51,20.9,曇り,1100
12449,2023-10-08,11:29,20.9,曇り,1900
12450,2023-10-08,12:54,20.9,曇り,750
12451,2023-10-08,13:49,20.9,曇り,1400
12452,2023-10-08,11:54,20.9,曇り,1400
12453,2023-10-08,12:25,20.9,曇り,1100
12454,2023-10-08,11:31,20.9,曇り,1250
12455,2023-10-08,12:06,20.9,曇り,1250
12456,2023-10-08,12:52,20.9,曇り,1150
12457,2023-10-08,11:26,20.9,曇り,1550
12458,2023-10-08,12:55,20.9,曇り,1200
12459,2023-10-08,17:51,20.9,曇り,1250
12460,2023-10-08,21:11,20.9,曇り,1100
12461,2023-10-08,13:12,20.9,曇り,1850
12462,2023-10-08,13:46,20.9,曇り,1700
12463,2023-10-08,11:59,20.9,曇り,900
12464,2023-10-08,18:55,20.9,曇り,1100
12465,2023-10-08,20:18,20.9,曇り,900
12466,2023-10-08,11:54,20.9,曇り,2000
12467,2023-10-08,18:18,20.9,曇り,1350
12468,2023-10-08,20:24,20.9,曇り,1300
12469,2023-10-08,11:18,20.9,曇り,1250
12470,2023-10-08,11:20,20.9,曇り,1350
12471,2023-10-08,11:27,20.9,曇り,1150
12472,2023-10-08,13:09,20.9,曇り,1800
12473,2023-10-08,11:35,20.9,曇り,1150
12474,2023-10-08,11:12,20.9,曇り,900
12475,2023-10-08,12:22,20.9,曇り,1700
12476,2023-10-08,13:48,20.9,曇り,750
12477,2023-10-08,12:34,20.9,曇り,750
12478,2023-10-08,21:49,20.9,曇り,1300
12479,2023-10-08,19:38,20.9,曇り,1300
12480,2023-10-08,18:57,20.9,曇り,1250
12481,2023-10-08,21:42,20.9,曇り,1300
12482,2023-10-08,21:22,20.9,曇り,1350
12483,2023-10-08,21:47,20.9,曇り,800
12484,2023-10-08,17:09,20.9,曇り,1150
12485,2023-10-08,19:02,20.9,曇り,900
12486,2023-10-08,18:04,20.9,曇り,1200
12487,2023-10-08,19:43,20.9,曇り,2000
12488,2023-10-08,20:06,20.9,曇り,950
12489,2023-10-08,11:48,20.9,曇り,1750
12490,2023-10-08,13:52,20.9,曇り,1100
12491,2023-10-08,11:06,20.9,曇り,1600
12492,2023-10-08,13:47,20.9,曇り,1600
12493,2023-10-08,12:14,20.9,曇り,1450
12494,2023-10-08,11:59,20.9,曇り,1400
12495,2023-10-08,18:28,20.9,曇り,1300
12496,2023-10-08,12:59,20.9,曇り,800
12497,2023-10-08,21:52,20.9,曇り,1250
12498,2023-10-08,19:56,20.9,曇り,800
12499,2023-10-08,11:58,20.9,曇り,800
12500,2023-10-08,13:07,20.9,曇り,1100
12501,2023-10-08,11:20,20.9,曇り,1200
12502,2023-10-08,13:47,20.9,曇り,1850
12503,2023-10-08,21:10,20.9,曇り,1600
12504,2023-10-08,11:00,20.9,曇り,1050
12505,2023-10-08,13:23,20.9,曇り,1000
12506,2023-10-08,13:59,20.9,曇り,1150
12507,2023-10-08,18:03,20.9,曇り,1400
12508,2023-10-08,11:59,20.9,曇り,1250
12509,2023-10-08,19:45,20.9,曇り,800
12510,2023-10-08,19:10,20.9,曇り,1200
12511,2023-10-08,13:58,20.9,曇り,1550
12512,2023-10-09,11:27,17.9,雨,1750
12513,2023-10-09,17:13,17.9,雨,1050
12514,2023-10-09,11:22,17.9,雨,1750
12515,2023-10-09,19:09,17.9,雨,1350
12516,2023-10-09,12:05,17.9,雨,1350
12517,2023-10-09,13:43,17.9,雨,1200
12518,2023-10-09,13:31,17.9,雨,900
12519,2023-10-09,20:12,17.9,雨,1200
12520,2023-10-09,11:22,17.9,雨,800
12521,2023-10-09,19:50,17.9,雨,1750
12522,2023-10-09,13:12,17.9,雨,1200
12523,2023-10-09,18:30,17.9,雨,800
12524,2023-10-09,19:59,17.9,雨,1600
12525,2023-10-09,12:02,17.9,雨,850
12526,2023-10-09,13:43,17.9,雨,1250
12527,2023-10-09,21:34,17.9,雨,1150
12528,2023-10-09,13:18,17.9,雨,1450
12529,2023-10-09,11:35,17.9,雨,950
12530,2023-10-09,11:35,17.9,雨,1100
12531,2023-10-09,11:24,17.9,雨,1400
12532,2023-10-09,11:20,17.9,雨,1400
12533,2023-10-09,20:32,17.9,雨,800
12534,2023-10-09,18:21,17.9,雨,1300
12535,2023-10-09,12:07,17.9,雨,1750
12536,2023-10-09,12:11,17.9,雨,1650
12537,2023-10-09,13:41,17.9,雨,950
12538,2023-10-09,13:48,17.9,雨,900
12539,2023-10-10,21:40,22.3,晴れ,1750
12540,2023-10-10,17:23,22.3,晴れ,1950
12541,2023-10-10,20:20,22.3,晴れ,1100
12542,2023-10-10,21:03,22.3,晴れ,1100
12543,2023-10-10,11:57,22.3,晴れ,1200
12544,2023-10-10,12:13,22.3,晴れ,1200
12545,2023-10-10,21:51,22.3,晴れ,1350
12546,2023-10-10,12:54,22.3,晴れ,1150
12547,2023-10-10,20:56,22.3,晴れ,1300
12548,2023-10-10,12:16,22.3,晴れ,1700
12549,2023-10-10,20:44,22.3,晴れ,1250
12550,2023-10-10,20:11,22.3,晴れ,1400
12551,2023-10-10,17:29,22.3,晴れ,1200
12552,2023-10-10,13:39,22.3,晴れ,1350
12553,2023-10-10,17:50,22.3,晴れ,1100
12554,2023-10-10,13:24,22.3,晴れ,1200
12555,2023-10-10,18:45,22.3,晴れ,1200
12556,2023-10-10,12:28,22.3,晴れ,1200
12557,2023-10-10,12:37,22.3,晴れ,850
12558,2023-10-10,12:14,22.3,晴れ,1200
12559,2023-10-10,12:56,22.3,晴れ,1050
12560,2023-10-10,13:15,22.3,晴れ,1300
12561,2023-10-10,18:14,22.3,晴れ,1000
12562,2023-10-10,13:21,22.3,晴れ,1250
12563,2023-10-10,18:44,22.3,晴れ,1450
12564,2023-10-10,11:42,22.3,晴れ,1100
12565,2023-10-10,11:27,22.3,晴れ,1250
12566,2023-10-10,21:47,22.3,晴れ,800
12567,2023-10-10,12:20,22.3,晴れ,850
12568,2023-10-10,12:24,22.3,晴れ,1100
12569,2023-10-10,13:21,22.3,晴れ,1500
12570,2023-10-10,11:29,22.3,晴れ,2100
12571,2023-10-10,17:06,22.3,晴れ,1250
12572,2023-10-10,18:49,22.3,晴れ,1350
12573,2023-10-10,18:56,22.3,晴れ,1250
12574,2023-10-10,11:10,22.3,晴れ,850
12575,2023-10-10,13:02,22.3,晴れ,2000
12576,2023-10-10,18:21,22.3,晴れ,1100
12577,2023-10-10,19:54,22.3,晴れ,1250
12578,2023-10-10,12:31,22.3,晴れ,1100
12579,2023-10-10,12:41,22.3,晴れ,950
12580,2023-10-10,11:11,22.3,晴れ,1600
12581,2023-10-10,18:24,22.3,晴れ,1200
12582,2023-10-10,17:40,22.3,晴れ,1100
12583,2023-10-11,21:58,17.5,晴れ,1100
12584,2023-10-11,20:34,17.5,晴れ,950
12585,2023-10-11,12:21,17.5,晴れ,1050
12586,2023-10-11,11:20,17.5,晴れ,1100
12587,2023-10-11,12:23,17.5,晴れ,1600
12588,2023-10-11,21:40,17.5,晴れ,1150
12589,2023-10-11,18:10,17.5,晴れ,1150
12590,2023-10-11,21:07,17.5,晴れ,1350
12591,2023-10-11,12:38,17.5,晴れ,1500
12592,2023-10-11,13:48,17.5,晴れ,850
12593,2023-10-11,13:36,17.5,晴れ,1300
12594,2023-10-11,11:00,17.5,晴れ,1300
12595,2023-10-11,17:51,17.5,晴れ,950
12596,2023-10-11,12:04,17.5,晴れ,1450
12597,2023-10-11,11:34,17.5,晴れ,1150
12598,2023-10-11,18:40,17.5,晴れ,1050
12599,2023-10-11,13:28,17.5,晴れ,1450
12600,2023-10-11,11:41,17.5,晴れ,1300
12601,2023-10-11,11:42,17.5,晴れ,1100
12602,2023-10-11,21:54,17.5,晴れ,1100
12603,2023-10-11,13:05,17.5,晴れ,1400
12604,2023-10-11,17:55,17.5,晴れ,1000
12605,2023-10-11,21:31,17.5,晴れ,1400
12606,2023-10-11,21:18,17.5,晴れ,1000
12607,2023-10-11,12:45,17.5,晴れ,1100
12608,2023-10-11,18:15,17.5,晴れ,1650
12609,2023-10-11,12:08,17.5,晴れ,1400
12610,2023-10-11,11:18,17.5,晴れ,1000
12611,2023-10-11,11:16,17.5,晴れ,1750
12612,2023-10-11,12:35,17.5,晴れ,1100
12613,2023-10-11,21:01,17.5,晴れ,1250
12614,2023-10-11,18:20,17.5,晴れ,1000
12615,2023-10-11,21:22,17.5,晴れ,1350
12616,2023-10-11,17:20,17.5,晴れ,1100
12617,2023-10-11,19:25,17.5,晴れ,1050
12618,2023-10-11,13:30,17.5,晴れ,850
12619,2023-10-11,12:53,17.5,晴れ,1250
12620,2023-10-11,20:12,17.5,晴れ,800
12621,2023-10-11,17:41,17.5,晴れ,1100
12622,2023-10-11,21:23,17.5,晴れ,800
12623,2023-10-11,12:05,17.5,晴れ,1150
12624,2023-10-11,21:12,17.5,晴れ,750
12625,2023-10-11,12:10,17.5,晴れ,1300
12626,2023-10-11,13:24,17.5,晴れ,1500
12627,2023-10-11,12:15,17.5,晴れ,900
12628,2023-10-11,12:09,17.5,晴れ,1400
12629,2023-10-11,18:49,17.5,晴れ,1350
12630,2023-10-11,13:46,17.5,晴れ,1400
12631,2023-10-12,13:51,20.9,晴れ,1350
12632,2023-10-12,19:05,20.9,晴れ,1450
12633,2023-10-12,17:48,20.9,晴れ,1900
12634,2023-10-12,11:20,20.9,晴れ,1100
12635,2023-10-12,17:28,20.9,晴れ,900
12636,2023-10-12,18:32,20.9,晴れ,850
12637,2023-10-12,12:20,20.9,晴れ,1050
12638,2023-10-12,11:49,20.9,晴れ,1000
12639,2023-10-12,18:17,20.9,晴れ,950
12640,2023-10-12,11:54,20.9,晴れ,2200
12641,2023-10-12,17:17,20.9,晴れ,850
12642,2023-10-12,20:56,20.9,晴れ,1650
12643,2023-10-12,21:09,20.9,晴れ,1200
12644,2023-10-12,12:20,20.9,晴れ,1450
12645,2023-10-12,18:12,20.9,晴れ,850
12646,2023-10-12,12:40,20.9,晴れ,1250
12647,2023-10-12,11:29,20.9,晴れ,800
12648,2023-10-12,12:53,20.9,晴れ,1650
12649,2023-10-12,12:24,20.9,晴れ,1700
12650,2023-10-12,12:16,20.9,晴れ,800
12651,2023-10-12,19:34,20.9,晴れ,1750
12652,2023-10-12,18:44,20.9,晴れ,1550
12653,2023-10-12,17:38,20.9,晴れ,1750
12654,2023-10-12,21:27,20.9,晴れ,1100
12655,2023-10-12,11:32,20.9,晴れ,1500
12656,2023-10-12,12:12,20.9,晴れ,1000
12657,2023-10-12,18:26,20.9,晴れ,1000
12658,2023-10-12,18:53,20.9,晴れ,1450
12659,2023-10-12,20:31,20.9,晴れ,1600
12660,2023-10-12,18:55,20.9,晴れ,1650
12661,2023-10-12,21:54,20.9,晴れ,1100
12662,2023-10-12,21:58,20.9,晴れ,1250
12663,2023-10-12,19:31,20.9,晴れ,1100
12664,2023-10-12,11:26,20.9,晴れ,1150
12665,2023-10-12,20:40,20.9,晴れ,1350
12666,2023-10-12,11:25,20.9,晴れ,1150
12667,2023-10-12,11:41,20.9,晴れ,900
12668,2023-10-12,12:52,20.9,晴れ,1200
12669,2023-10-12,19:46,20.9,晴れ,1350
12670,2023-10-12,21:11,20.9,晴れ,1350
12671,2023-10-12,18:14,20.9,晴れ,1500
12672,2023-10-12,12:17,20.9,晴れ,2050
12673,2023-10-12,12:41,20.9,晴れ,1750
12674,2023-10-12,11:21,20.9,晴れ,1350
12675,2023-10-12,13:07,20.9,晴れ,1550
12676,2023-10-13,12:43,23.1,雨,1000
12677,2023-10-13,12:57,23.1,雨,1250
12678,2023-10-13,11:36,23.1,雨,1200
12679,2023-10-13,17:25,23.1,雨,1100
12680,2023-10-13,12:58,23.1,雨,1100
12681,2023-10-13,17:31,23.1,雨,1350
12682,2023-10-13,13:58,23.1,雨,1250
12683,2023-10-13,19:35,23.1,雨,1200
12684,2023-10-13,13:36,23.1,雨,950
12685,2023-10-13,13:16,23.1,雨,1650
12686,2023-10-13,20:20,23.1,雨,1250
12687,2023-10-13,17:04,23.1,雨,1000
12688,2023-10-13,13:28,23.1,雨,1250
12689,2023-10-13,21:52,23.1,雨,1000
12690,2023-10-13,11:45,23.1,雨,1400
12691,2023-10-13,11:24,23.1,雨,850
12692,2023-10-13,12:03,23.1,雨,1850
12693,2023-10-13,11:38,23.1,雨,1200
12694,2023-10-13,12:53,23.1,雨,1400
12695,2023-10-13,13:59,23.1,雨,900
12696,2023-10-13,18:58,23.1,雨,1500
12697,2023-10-13,17:10,23.1,雨,1400
12698,2023-10-13,13:53,23.1,雨,1650
12699,2023-10-13,20:57,23.1,雨,750
12700,2023-10-13,20:53,23.1,雨,950
12701,2023-10-13,20:13,23.1,雨,900
12702,2023-10-13,17:30,23.1,雨,1350
12703,2023-10-13,11:45,23.1,雨,1250
12704,2023-10-13,19:32,23.1,雨,1200
12705,2023-10-13,20:15,23.1,雨,1350
12706,2023-10-13,12:11,23.1,雨,1150
12707,2023-10-13,12:32,23.1,雨,1400
12708,2023-10-13,12:29,23.1,雨,850
12709,2023-10-13,18:13,23.1,雨,1300
12710,2023-10-13,11:34,23.1,雨,1600
12711,2023-10-13,18:57,23.1,雨,900
12712,2023-10-13,11:10,23.1,雨,1000
12713,2023-10-13,11:19,23.1,雨,1300
12714,2023-10-14,12:02,22.1,曇り,1800
12715,2023-10-14,17:14,22.1,曇り,1200
12716,2023-10-14,19:58,22.1,曇り,1900
12717,2023-10-14,11:14,22.1,曇り,850
12718,2023-10-14,13:32,22.1,曇り,1850
12719,2023-10-14,21:59,22.1,曇り,1350
12720,2023-10-14,11:06,22.1,曇り,1150
12721,2023-10-14,21:31,22.1,曇り,1550
12722,2023-10-14,12:26,22.1,曇り,1150
12723,2023-10-14,13:56,22.1,曇り,1150
12724,2023-10-14,19:11,22.1,曇り,1300
12725,2023-10-14,12:07,22.1,曇り,1000
12726,2023-10-14,18:09,22.1,曇り,1600
